age,duration,campaign,pdays,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,contact,day_of_week,default,education,housing,job,loan,marital,month,poutcome
49,91,3,999,0,1.4,93918.0,-42.7,4.96,5228.1,cellular,mon,unknown,university.degree,no,admin.,no,married,jul,nonexistent
50,278,6,999,1,-0.1,93.2,-42.0,4076.0,5195.8,telephone,thu,no,basic.9y,no,unemployed,no,unknown,nov,failure
44,240,1,999,2,-1.8,93075.0,-47.1,1479.0,5099.1,cellular,fri,no,high.school,yes,services,no,married,apr,failure
28,20,6,999,0,-1.8,92893.0,-46.2,1.25,5099.1,cellular,fri,no,basic.6y,yes,blue-collar,yes,single,may,nonexistent
47,36,3,999,0,1.4,93444.0,-36.1,4965.0,5228.1,cellular,mon,no,university.degree,no,self-employed,no,married,aug,nonexistent
31,465,1,999,1,-1.8,92893.0,-46.2,1334.0,5099.1,cellular,wed,no,high.school,no,blue-collar,no,single,may,failure
31,387,1,999,0,-2.9,92201.0,-31.4,0.883,5076.2,telephone,tue,no,university.degree,no,admin.,no,single,aug,nonexistent
29,117,1,999,0,1.4,93918.0,-42.7,4968.0,5228.1,cellular,thu,no,university.degree,no,admin.,no,single,jul,nonexistent
32,168,1,999,0,1.4,93444.0,-36.1,4965.0,5228.1,cellular,wed,no,university.degree,no,admin.,no,single,aug,nonexistent
27,99,1,999,0,-1.8,92893.0,-46.2,1327.0,5099.1,cellular,thu,unknown,basic.9y,yes,blue-collar,no,single,may,nonexistent
65,759,2,999,0,-3.4,92431.0,-26.9,0.728,5017.5,cellular,tue,no,basic.4y,unknown,housemaid,unknown,married,oct,nonexistent
49,193,2,999,0,1.4,93444.0,-36.1,4968.0,5228.1,cellular,tue,no,high.school,no,blue-collar,no,married,aug,nonexistent
25,85,3,999,0,1.4,93918.0,-42.7,4968.0,5228.1,cellular,thu,no,high.school,no,student,no,single,jul,nonexistent
33,286,1,999,0,1.4,93918.0,-42.7,4962.0,5228.1,cellular,tue,no,high.school,yes,services,no,single,jul,nonexistent
19,106,4,999,0,-1.8,92893.0,-46.2,1344.0,5099.1,cellular,tue,unknown,high.school,no,student,yes,single,may,nonexistent
40,172,3,999,0,-0.1,93.2,-42.0,4.12,5195.8,cellular,wed,no,basic.6y,unknown,blue-collar,unknown,married,nov,nonexistent
32,605,1,999,0,1.4,93918.0,-42.7,4961.0,5228.1,telephone,tue,no,basic.4y,no,blue-collar,yes,married,jul,nonexistent
44,300,1,999,0,1.4,93918.0,-42.7,4961.0,5228.1,cellular,tue,no,high.school,yes,entrepreneur,no,married,jul,nonexistent
34,355,2,999,0,1.1,93994.0,-36.4,4857.0,5191.0,telephone,tue,no,basic.9y,yes,blue-collar,no,married,may,nonexistent
34,717,2,999,0,1.4,93918.0,-42.7,4963.0,5228.1,cellular,fri,unknown,high.school,no,services,no,single,jul,nonexistent
35,234,1,999,0,-3.4,92379.0,-29.8,0.753,5017.5,telephone,wed,no,university.degree,yes,admin.,no,married,sep,nonexistent
45,292,1,999,0,1.1,93994.0,-36.4,4857.0,5191.0,telephone,mon,no,university.degree,yes,technician,yes,married,may,nonexistent
31,143,3,999,0,-0.1,93.2,-42.0,4.12,5195.8,cellular,wed,no,university.degree,yes,technician,no,single,nov,nonexistent
38,503,1,999,0,1.4,93918.0,-42.7,4963.0,5228.1,cellular,thu,no,high.school,no,services,no,divorced,jul,nonexistent
29,83,4,999,0,-0.1,93.2,-42.0,4021.0,5195.8,cellular,fri,no,university.degree,no,management,no,married,nov,nonexistent
26,22,2,999,0,1.1,93994.0,-36.4,4857.0,5191.0,telephone,tue,no,basic.9y,yes,services,yes,single,may,nonexistent
32,156,1,999,0,1.4,94465.0,-41.8,4865.0,5228.1,telephone,mon,no,basic.4y,yes,blue-collar,yes,single,jun,nonexistent
40,112,2,999,0,-1.8,92893.0,-46.2,1.27,5099.1,cellular,wed,no,university.degree,yes,admin.,no,single,may,nonexistent
42,102,1,999,0,1.4,94465.0,-41.8,4947.0,5228.1,telephone,fri,no,basic.9y,yes,blue-collar,yes,married,jun,nonexistent
26,273,4,999,0,-1.8,92893.0,-46.2,1327.0,5099.1,cellular,thu,unknown,basic.9y,no,blue-collar,no,married,may,nonexistent
29,35,3,999,0,1.4,93918.0,-42.7,4962.0,5228.1,cellular,mon,unknown,high.school,no,admin.,no,married,jul,nonexistent
32,297,1,999,2,-2.9,92963.0,-40.8,1262.0,5076.2,cellular,tue,no,professional.course,yes,services,no,single,jun,failure
50,506,2,999,0,-2.9,92469.0,-33.6,0.914,5076.2,cellular,mon,no,unknown,unknown,self-employed,unknown,married,jul,nonexistent
32,531,1,999,0,-1.8,93075.0,-47.1,1405.0,5099.1,cellular,fri,no,basic.4y,yes,retired,no,married,apr,nonexistent
49,495,1,3,1,-3.4,92379.0,-29.8,0.788,5017.5,cellular,tue,no,high.school,no,admin.,no,married,sep,success
49,136,3,999,0,1.1,93994.0,-36.4,4.86,5191.0,telephone,thu,no,high.school,no,admin.,no,divorced,may,nonexistent
33,209,1,999,0,1.4,93918.0,-42.7,4962.0,5228.1,cellular,thu,no,high.school,yes,technician,no,single,jul,nonexistent
45,458,2,999,0,1.4,93918.0,-42.7,4963.0,5228.1,cellular,wed,unknown,basic.4y,yes,housemaid,no,divorced,jul,nonexistent
48,315,1,999,0,1.1,93994.0,-36.4,4856.0,5191.0,telephone,tue,no,high.school,no,admin.,no,divorced,may,nonexistent
48,119,2,999,0,1.4,93444.0,-36.1,4964.0,5228.1,cellular,fri,unknown,basic.4y,yes,services,no,married,aug,nonexistent
50,311,1,999,0,1.4,93444.0,-36.1,4.97,5228.1,cellular,mon,unknown,basic.4y,yes,self-employed,no,married,aug,nonexistent
36,285,1,999,1,-1.8,92893.0,-46.2,1313.0,5099.1,cellular,fri,no,university.degree,yes,technician,no,married,may,failure
41,80,11,999,0,1.4,93444.0,-36.1,4965.0,5228.1,cellular,tue,no,professional.course,no,self-employed,no,married,aug,nonexistent
49,206,2,999,0,1.4,93918.0,-42.7,4957.0,5228.1,cellular,wed,unknown,unknown,yes,blue-collar,no,divorced,jul,nonexistent
56,44,1,999,1,-0.1,93.2,-42.0,4153.0,5195.8,cellular,tue,unknown,professional.course,unknown,technician,unknown,married,nov,failure
52,117,2,999,0,1.4,93918.0,-42.7,4962.0,5228.1,cellular,thu,unknown,high.school,yes,services,no,married,jul,nonexistent
47,42,4,999,0,1.4,93444.0,-36.1,4965.0,5228.1,cellular,tue,no,university.degree,no,self-employed,no,married,aug,nonexistent
31,90,8,999,0,1.1,93994.0,-36.4,4857.0,5191.0,telephone,wed,no,university.degree,no,admin.,no,single,may,nonexistent
36,206,2,999,0,1.4,94465.0,-41.8,4959.0,5228.1,telephone,fri,no,professional.course,no,technician,no,married,jun,nonexistent
53,167,1,999,1,-1.8,92893.0,-46.2,1334.0,5099.1,cellular,wed,no,university.degree,yes,technician,no,divorced,may,failure
45,26,11,999,0,1.4,94465.0,-41.8,4959.0,5228.1,telephone,fri,unknown,basic.6y,yes,blue-collar,no,married,jun,nonexistent
37,34,1,999,0,-1.8,92893.0,-46.2,1344.0,5099.1,cellular,tue,no,university.degree,no,technician,no,married,may,nonexistent
47,110,1,999,0,1.4,93918.0,-42.7,4962.0,5228.1,cellular,fri,unknown,basic.4y,no,blue-collar,yes,married,jul,nonexistent
34,651,1,999,0,1.4,94465.0,-41.8,4967.0,5228.1,telephone,fri,unknown,basic.6y,no,blue-collar,no,married,jun,nonexistent
43,902,2,999,0,-1.8,93075.0,-47.1,1445.0,5099.1,cellular,wed,unknown,high.school,yes,self-employed,no,married,apr,nonexistent
45,519,1,999,0,1.1,93994.0,-36.4,4857.0,5191.0,telephone,wed,no,basic.4y,no,blue-collar,no,divorced,may,nonexistent
26,305,2,999,0,1.1,93994.0,-36.4,4855.0,5191.0,telephone,fri,no,high.school,yes,technician,no,married,may,nonexistent
31,183,1,6,2,-1.8,93749.0,-34.6,0.663,5008.7,cellular,fri,no,university.degree,yes,student,yes,single,apr,success
36,211,17,999,0,1.4,94465.0,-41.8,4959.0,5228.1,telephone,wed,no,professional.course,no,admin.,no,married,jun,nonexistent
24,221,2,999,0,-1.8,92893.0,-46.2,1281.0,5099.1,cellular,wed,no,basic.9y,yes,blue-collar,no,single,may,nonexistent
34,67,3,999,0,1.4,93444.0,-36.1,4965.0,5228.1,cellular,wed,no,university.degree,yes,admin.,no,single,aug,nonexistent
31,160,1,999,0,-1.8,93075.0,-47.1,1365.0,5099.1,cellular,thu,no,professional.course,yes,technician,no,married,apr,nonexistent
31,73,1,999,0,1.1,93994.0,-36.4,4858.0,5191.0,telephone,mon,no,basic.9y,unknown,blue-collar,unknown,married,may,nonexistent
28,523,5,999,0,1.1,93994.0,-36.4,4.86,5191.0,telephone,thu,no,basic.9y,no,blue-collar,no,married,may,nonexistent
39,125,12,999,0,1.1,93994.0,-36.4,4857.0,5191.0,telephone,wed,unknown,basic.4y,no,housemaid,no,married,may,nonexistent
53,63,1,999,0,-0.1,93.2,-42.0,4.12,5195.8,cellular,wed,no,basic.4y,yes,management,no,married,nov,nonexistent
33,111,1,999,0,1.4,93444.0,-36.1,4965.0,5228.1,cellular,wed,no,university.degree,yes,technician,no,married,aug,nonexistent
54,485,1,999,0,1.1,93994.0,-36.4,4856.0,5191.0,telephone,wed,no,basic.4y,no,housemaid,no,divorced,may,nonexistent
46,230,1,999,0,1.1,93994.0,-36.4,4859.0,5191.0,telephone,fri,no,basic.6y,no,blue-collar,no,married,may,nonexistent
83,178,1,6,2,-1.7,94215.0,-40.3,0.835,4991.6,cellular,tue,no,university.degree,yes,retired,no,married,jul,success
35,806,1,999,0,1.1,93994.0,-36.4,4856.0,5191.0,telephone,tue,unknown,professional.course,no,services,no,divorced,may,nonexistent
45,257,2,999,1,-1.8,93075.0,-47.1,1.41,5099.1,cellular,thu,no,basic.4y,no,blue-collar,no,married,apr,failure
50,179,2,999,0,1.4,93444.0,-36.1,4965.0,5228.1,cellular,mon,unknown,basic.4y,yes,admin.,no,married,aug,nonexistent
41,140,1,999,1,-0.1,93.2,-42.0,4.12,5195.8,cellular,wed,no,university.degree,no,management,no,married,nov,failure
36,295,1,999,0,1.4,93918.0,-42.7,4962.0,5228.1,cellular,wed,no,high.school,yes,blue-collar,no,married,jul,nonexistent
57,200,1,999,0,1.4,93918.0,-42.7,4.96,5228.1,cellular,mon,unknown,university.degree,no,management,yes,divorced,jul,nonexistent
36,187,1,999,0,1.4,93918.0,-42.7,4963.0,5228.1,cellular,thu,unknown,university.degree,yes,admin.,no,divorced,jul,nonexistent
29,81,3,999,1,-1.8,92893.0,-46.2,1299.0,5099.1,cellular,mon,no,basic.9y,no,admin.,no,divorced,may,failure
39,744,1,999,0,-1.8,92893.0,-46.2,1.25,5099.1,cellular,fri,no,basic.9y,yes,self-employed,no,married,may,nonexistent
42,1153,4,999,0,1.4,93918.0,-42.7,4958.0,5228.1,cellular,thu,no,high.school,no,services,no,married,jul,nonexistent
29,133,1,999,0,-0.1,93.2,-42.0,4.12,5195.8,cellular,wed,no,high.school,no,services,no,married,nov,nonexistent
45,121,2,999,0,-1.8,92893.0,-46.2,1327.0,5099.1,cellular,thu,no,high.school,yes,technician,no,divorced,may,nonexistent
38,127,1,999,0,1.1,93994.0,-36.4,4856.0,5191.0,telephone,wed,no,professional.course,no,technician,no,single,may,nonexistent
33,91,4,999,0,1.4,93918.0,-42.7,4.96,5228.1,cellular,mon,no,unknown,no,blue-collar,no,married,jul,nonexistent
32,380,4,999,0,1.1,93994.0,-36.4,4859.0,5191.0,telephone,wed,no,high.school,no,services,no,single,may,nonexistent
45,825,1,999,0,1.4,94465.0,-41.8,4864.0,5228.1,telephone,tue,unknown,basic.4y,yes,blue-collar,yes,married,jun,nonexistent
31,40,1,999,0,1.4,94465.0,-41.8,4959.0,5228.1,telephone,fri,unknown,basic.4y,unknown,housemaid,unknown,married,jun,nonexistent
54,178,4,999,0,1.4,93918.0,-42.7,4962.0,5228.1,telephone,mon,unknown,high.school,no,self-employed,no,divorced,jul,nonexistent
40,266,2,999,0,-1.8,93075.0,-47.1,1405.0,5099.1,cellular,fri,unknown,basic.6y,no,blue-collar,yes,single,apr,nonexistent
51,113,2,999,0,1.1,93994.0,-36.4,4856.0,5191.0,telephone,wed,no,professional.course,yes,technician,no,married,may,nonexistent
30,58,2,999,0,1.1,93994.0,-36.4,4855.0,5191.0,telephone,thu,unknown,basic.6y,yes,technician,no,single,may,nonexistent
37,30,10,999,0,-1.8,92893.0,-46.2,1281.0,5099.1,telephone,wed,no,professional.course,yes,technician,yes,divorced,may,nonexistent
47,786,1,999,0,1.4,94465.0,-41.8,4961.0,5228.1,telephone,thu,no,basic.6y,yes,blue-collar,no,married,jun,nonexistent
27,224,2,999,1,-1.8,92893.0,-46.2,1313.0,5099.1,cellular,fri,no,professional.course,no,technician,yes,married,may,failure
34,217,1,999,1,-1.8,92893.0,-46.2,1264.0,5099.1,cellular,mon,no,professional.course,no,technician,yes,single,may,failure
33,685,5,999,0,1.4,94465.0,-41.8,4865.0,5228.1,telephone,mon,no,basic.6y,yes,blue-collar,no,married,jun,nonexistent
31,139,2,999,0,1.1,93994.0,-36.4,4855.0,5191.0,telephone,thu,no,university.degree,yes,management,yes,married,may,nonexistent
36,98,4,999,0,1.1,93994.0,-36.4,4857.0,5191.0,telephone,mon,no,basic.9y,no,blue-collar,no,married,may,nonexistent
50,680,2,999,0,1.1,93994.0,-36.4,4857.0,5191.0,telephone,mon,no,professional.course,no,services,no,divorced,may,nonexistent
44,18,4,999,0,-0.1,93.2,-42.0,4021.0,5195.8,cellular,fri,no,professional.course,yes,technician,no,single,nov,nonexistent
30,158,2,999,0,1.4,94465.0,-41.8,4967.0,5228.1,telephone,fri,no,basic.9y,no,services,no,divorced,jun,nonexistent
28,554,1,999,0,1.4,93918.0,-42.7,4962.0,5228.1,cellular,tue,no,high.school,no,services,no,married,jul,nonexistent
44,231,2,999,0,-0.1,93.2,-42.0,4191.0,5195.8,cellular,mon,no,high.school,yes,management,no,married,nov,nonexistent
24,925,1,999,0,-1.8,92893.0,-46.2,1266.0,5099.1,cellular,thu,no,basic.9y,no,blue-collar,no,single,may,nonexistent
38,368,4,999,0,1.4,93918.0,-42.7,4961.0,5228.1,cellular,tue,no,university.degree,no,services,no,single,jul,nonexistent
56,124,3,999,0,1.4,93444.0,-36.1,4968.0,5228.1,cellular,thu,no,professional.course,yes,technician,no,married,aug,nonexistent
48,90,1,999,0,-0.1,93.2,-42.0,4191.0,5195.8,cellular,mon,unknown,high.school,yes,services,no,divorced,nov,nonexistent
51,165,2,999,0,1.4,93444.0,-36.1,4963.0,5228.1,cellular,fri,unknown,unknown,yes,unknown,no,married,aug,nonexistent
23,429,1,999,0,1.4,93918.0,-42.7,4963.0,5228.1,cellular,wed,no,professional.course,yes,admin.,no,single,jul,nonexistent
49,269,1,999,0,1.1,93994.0,-36.4,4855.0,5191.0,telephone,thu,no,professional.course,no,technician,no,married,may,nonexistent
69,178,1,999,0,-3.4,92649.0,-30.1,0.715,5017.5,cellular,mon,no,high.school,no,retired,no,married,nov,nonexistent
36,501,2,999,0,1.1,93994.0,-36.4,4858.0,5191.0,telephone,wed,unknown,basic.6y,yes,services,yes,single,may,nonexistent
48,169,2,999,0,-1.8,92893.0,-46.2,1344.0,5099.1,cellular,tue,no,basic.9y,yes,blue-collar,no,married,may,nonexistent
34,157,5,999,0,-1.1,94199.0,-37.5,0.879,4963.6,telephone,mon,no,professional.course,yes,technician,no,married,sep,nonexistent
56,97,2,999,0,1.4,93444.0,-36.1,4963.0,5228.1,cellular,thu,unknown,basic.4y,no,retired,no,married,aug,nonexistent
46,291,2,999,0,1.1,93994.0,-36.4,4857.0,5191.0,telephone,mon,unknown,basic.9y,no,self-employed,yes,married,may,nonexistent
47,141,1,999,0,1.4,94465.0,-41.8,4959.0,5228.1,telephone,fri,unknown,unknown,yes,unknown,no,married,jun,nonexistent
58,325,1,999,0,-1.8,92893.0,-46.2,1244.0,5099.1,cellular,mon,no,university.degree,no,admin.,no,married,may,nonexistent
31,342,1,999,0,1.4,93918.0,-42.7,4962.0,5228.1,cellular,tue,no,basic.9y,yes,blue-collar,no,single,jul,nonexistent
37,54,1,999,0,-1.8,92893.0,-46.2,1299.0,5099.1,cellular,mon,no,basic.6y,no,blue-collar,no,married,may,nonexistent
43,146,2,999,0,-2.9,92963.0,-40.8,1262.0,5076.2,cellular,tue,no,university.degree,yes,admin.,yes,married,jun,nonexistent
45,73,1,999,0,-0.1,93.2,-42.0,4076.0,5195.8,cellular,thu,no,basic.9y,no,blue-collar,no,married,nov,nonexistent
38,95,3,999,0,1.4,93444.0,-36.1,4965.0,5228.1,cellular,mon,unknown,high.school,no,technician,no,single,aug,nonexistent
37,246,1,999,0,-1.8,92893.0,-46.2,1291.0,5099.1,cellular,tue,no,university.degree,no,technician,yes,single,may,nonexistent
67,218,1,999,1,-1.1,94601.0,-49.5,1008.0,4963.6,cellular,tue,no,basic.4y,yes,retired,no,divorced,oct,failure
42,345,4,999,0,1.4,94465.0,-41.8,4.96,5228.1,telephone,mon,unknown,unknown,yes,housemaid,no,married,jun,nonexistent
46,134,10,999,0,1.4,94465.0,-41.8,4959.0,5228.1,telephone,fri,no,basic.4y,no,housemaid,no,married,jun,nonexistent
36,207,1,999,0,-1.8,93075.0,-47.1,1405.0,5099.1,cellular,mon,no,high.school,no,technician,no,married,apr,nonexistent
43,171,4,999,0,1.1,93994.0,-36.4,4859.0,5191.0,telephone,fri,no,basic.9y,yes,blue-collar,no,single,may,nonexistent
68,139,1,999,0,-3.4,92379.0,-29.8,0.741,5017.5,cellular,fri,no,university.degree,yes,retired,no,single,sep,nonexistent
38,411,4,999,0,-3.4,92649.0,-30.1,0.714,5017.5,telephone,thu,no,university.degree,no,admin.,no,married,nov,nonexistent
42,200,1,999,0,-1.8,92893.0,-46.2,1334.0,5099.1,cellular,wed,no,basic.9y,yes,blue-collar,yes,single,may,nonexistent
33,59,1,999,0,-1.8,92893.0,-46.2,1327.0,5099.1,cellular,thu,no,high.school,yes,admin.,no,married,may,nonexistent
24,133,1,999,0,-1.8,92893.0,-46.2,1334.0,5099.1,cellular,wed,no,basic.9y,no,student,no,single,may,nonexistent
45,95,2,999,0,-1.8,93075.0,-47.1,1423.0,5099.1,cellular,tue,unknown,basic.9y,yes,blue-collar,no,married,apr,nonexistent
24,221,1,999,0,1.4,94465.0,-41.8,4962.0,5228.1,telephone,wed,no,high.school,yes,services,no,single,jun,nonexistent
41,254,1,999,0,-1.8,93075.0,-47.1,1405.0,5099.1,cellular,mon,no,high.school,yes,admin.,yes,married,apr,nonexistent
51,66,1,999,0,1.1,93994.0,-36.4,4856.0,5191.0,telephone,tue,unknown,basic.9y,yes,unemployed,no,married,may,nonexistent
44,295,1,999,0,1.4,94465.0,-41.8,4962.0,5228.1,telephone,wed,no,high.school,no,admin.,no,single,jun,nonexistent
42,218,3,999,0,1.4,93918.0,-42.7,4957.0,5228.1,cellular,fri,unknown,university.degree,yes,admin.,no,single,jul,nonexistent
41,53,1,999,0,1.1,93994.0,-36.4,4858.0,5191.0,telephone,mon,no,basic.9y,no,blue-collar,no,divorced,may,nonexistent
29,556,1,999,1,-1.8,93876.0,-40.0,0.685,5008.7,cellular,mon,no,university.degree,yes,student,no,single,may,failure
48,58,2,999,0,1.4,93444.0,-36.1,4966.0,5228.1,telephone,tue,no,university.degree,yes,admin.,no,married,aug,nonexistent
36,113,2,999,0,-1.8,92893.0,-46.2,1266.0,5099.1,cellular,thu,no,basic.9y,yes,blue-collar,no,married,may,nonexistent
43,76,1,999,0,1.4,93918.0,-42.7,4961.0,5228.1,cellular,tue,no,university.degree,yes,management,no,divorced,jul,nonexistent
43,216,4,999,0,-0.1,93.2,-42.0,4021.0,5195.8,cellular,fri,unknown,high.school,yes,services,no,single,nov,nonexistent
34,270,1,999,0,1.4,93444.0,-36.1,4965.0,5228.1,cellular,wed,no,university.degree,yes,admin.,no,married,aug,nonexistent
40,113,3,999,0,1.1,93994.0,-36.4,4856.0,5191.0,telephone,wed,unknown,basic.9y,yes,blue-collar,no,married,may,nonexistent
53,204,1,999,0,1.1,93994.0,-36.4,4857.0,5191.0,telephone,fri,unknown,professional.course,yes,technician,no,married,may,nonexistent
39,145,8,999,0,1.4,93444.0,-36.1,4963.0,5228.1,cellular,tue,no,university.degree,no,admin.,no,married,aug,nonexistent
55,302,1,999,0,1.1,93994.0,-36.4,4857.0,5191.0,telephone,wed,no,high.school,no,retired,no,married,may,nonexistent
37,345,1,999,0,1.1,93994.0,-36.4,4857.0,5191.0,telephone,mon,no,basic.6y,yes,blue-collar,no,married,may,nonexistent
30,274,2,999,0,-0.1,93.2,-42.0,4076.0,5195.8,cellular,thu,no,high.school,yes,admin.,no,divorced,nov,nonexistent
50,247,1,999,1,-1.8,92893.0,-46.2,1327.0,5099.1,cellular,thu,no,professional.course,yes,blue-collar,no,married,may,failure
35,172,1,999,0,1.4,94465.0,-41.8,4961.0,5228.1,telephone,mon,no,high.school,yes,admin.,yes,married,jun,nonexistent
53,185,10,999,0,1.4,93918.0,-42.7,4963.0,5228.1,cellular,wed,no,professional.course,yes,services,no,married,jul,nonexistent
38,195,1,999,0,-1.8,92843.0,-50.0,1726.0,5099.1,cellular,fri,no,professional.course,no,technician,yes,married,mar,nonexistent
31,258,3,999,0,1.4,93444.0,-36.1,4966.0,5228.1,cellular,fri,no,university.degree,yes,admin.,no,married,aug,nonexistent
39,357,2,999,0,1.4,93444.0,-36.1,4.97,5228.1,cellular,mon,no,basic.4y,no,housemaid,yes,married,aug,nonexistent
47,139,2,999,0,-0.1,93.2,-42.0,4153.0,5195.8,cellular,tue,no,university.degree,no,management,no,married,nov,nonexistent
30,75,4,999,0,1.4,93444.0,-36.1,4963.0,5228.1,cellular,mon,no,university.degree,yes,self-employed,no,single,aug,nonexistent
53,123,1,999,0,1.4,94465.0,-41.8,4958.0,5228.1,telephone,thu,no,unknown,no,technician,no,married,jun,nonexistent
54,121,1,999,0,-1.8,92893.0,-46.2,1291.0,5099.1,cellular,tue,no,professional.course,yes,management,no,divorced,may,nonexistent
27,179,1,999,1,-1.7,94215.0,-40.3,0.79,4991.6,cellular,fri,no,high.school,unknown,services,unknown,single,jul,failure
44,15,12,999,0,1.4,93444.0,-36.1,4965.0,5228.1,cellular,wed,no,basic.6y,no,blue-collar,no,married,aug,nonexistent
36,93,4,999,0,1.4,93918.0,-42.7,4963.0,5228.1,cellular,wed,no,university.degree,no,management,yes,married,jul,nonexistent
48,68,6,999,0,1.4,94465.0,-41.8,4864.0,5228.1,telephone,tue,no,professional.course,no,blue-collar,no,married,jun,nonexistent
46,147,2,999,0,1.4,93918.0,-42.7,4962.0,5228.1,cellular,fri,no,university.degree,no,technician,no,divorced,jul,nonexistent
42,292,1,999,0,1.4,94465.0,-41.8,4864.0,5228.1,telephone,wed,no,basic.6y,no,blue-collar,yes,married,jun,nonexistent
45,34,9,999,0,1.1,93994.0,-36.4,4858.0,5191.0,telephone,mon,no,basic.9y,no,entrepreneur,no,married,may,nonexistent
37,201,1,999,0,-1.8,93075.0,-47.1,1406.0,5099.1,telephone,thu,no,high.school,yes,technician,no,single,apr,nonexistent
59,1397,3,999,1,-1.8,93749.0,-34.6,0.642,5008.7,cellular,mon,no,basic.4y,no,blue-collar,no,married,apr,failure
59,13,3,999,0,1.4,94465.0,-41.8,4959.0,5228.1,telephone,fri,unknown,basic.4y,no,retired,yes,divorced,jun,nonexistent
37,218,1,999,0,-1.8,93075.0,-47.1,1445.0,5099.1,telephone,wed,no,university.degree,yes,technician,no,married,apr,nonexistent
42,204,1,999,0,1.4,93918.0,-42.7,4962.0,5228.1,cellular,thu,no,high.school,no,management,no,married,jul,nonexistent
45,266,2,999,0,1.4,93444.0,-36.1,4968.0,5228.1,cellular,thu,no,basic.4y,yes,self-employed,yes,married,aug,nonexistent
44,265,1,999,0,-1.8,93075.0,-47.1,1453.0,5099.1,cellular,tue,no,high.school,no,services,no,divorced,apr,nonexistent
22,110,7,999,0,1.4,93918.0,-42.7,4.96,5228.1,telephone,mon,no,basic.9y,yes,blue-collar,no,single,jul,nonexistent
43,329,2,999,0,1.4,93918.0,-42.7,4962.0,5228.1,cellular,mon,no,high.school,yes,admin.,no,divorced,jul,nonexistent
36,147,14,999,0,1.1,93994.0,-36.4,4857.0,5191.0,telephone,fri,unknown,high.school,yes,admin.,no,married,may,nonexistent
32,110,1,999,1,-1.8,92893.0,-46.2,1244.0,5099.1,cellular,mon,no,university.degree,yes,admin.,yes,married,may,failure
33,106,7,999,0,1.4,93444.0,-36.1,4964.0,5228.1,cellular,wed,no,basic.4y,no,self-employed,no,married,aug,nonexistent
41,394,10,999,0,-1.8,92893.0,-46.2,1.25,5099.1,cellular,fri,no,basic.6y,yes,services,no,married,may,nonexistent
27,294,2,999,0,-1.8,93075.0,-47.1,1405.0,5099.1,cellular,mon,unknown,basic.9y,yes,blue-collar,no,married,apr,nonexistent
47,836,1,999,0,1.4,93444.0,-36.1,4968.0,5228.1,cellular,tue,no,high.school,yes,services,no,married,aug,nonexistent
40,122,1,999,0,1.4,93918.0,-42.7,4968.0,5228.1,cellular,thu,no,university.degree,no,technician,no,married,jul,nonexistent
38,139,2,999,3,-1.1,94601.0,-49.5,1016.0,4963.6,cellular,wed,no,basic.9y,no,admin.,no,divorced,oct,failure
48,95,1,999,0,-2.9,92963.0,-40.8,1.26,5076.2,cellular,wed,no,university.degree,yes,admin.,no,married,jun,nonexistent
29,135,2,999,0,1.4,93918.0,-42.7,4962.0,5228.1,cellular,mon,no,basic.9y,no,blue-collar,no,single,jul,nonexistent
29,206,3,999,0,1.1,93994.0,-36.4,4857.0,5191.0,telephone,fri,no,university.degree,yes,technician,no,married,may,nonexistent
59,142,1,999,0,1.4,93918.0,-42.7,4963.0,5228.1,cellular,wed,no,basic.9y,yes,technician,no,divorced,jul,nonexistent
60,576,1,999,0,1.1,93994.0,-36.4,4855.0,5191.0,telephone,fri,unknown,university.degree,yes,retired,no,married,may,nonexistent
60,118,2,999,0,1.1,93994.0,-36.4,4864.0,5191.0,telephone,fri,no,high.school,yes,admin.,no,married,may,nonexistent
25,350,2,999,0,1.4,93918.0,-42.7,4963.0,5228.1,telephone,wed,no,basic.9y,no,services,no,single,jul,nonexistent
41,159,1,999,0,1.4,93918.0,-42.7,4963.0,5228.1,cellular,fri,no,basic.6y,no,blue-collar,no,divorced,jul,nonexistent
44,536,1,999,0,1.1,93994.0,-36.4,4857.0,5191.0,telephone,mon,no,basic.6y,yes,unemployed,yes,married,may,nonexistent
36,127,2,999,1,-1.8,92893.0,-46.2,1299.0,5099.1,cellular,mon,no,basic.6y,yes,blue-collar,no,married,may,failure
29,104,1,7,1,-1.8,93876.0,-40.0,0.668,5008.7,cellular,tue,no,high.school,no,student,no,single,may,success
44,973,3,999,0,1.4,93918.0,-42.7,4.96,5228.1,cellular,mon,unknown,basic.6y,no,entrepreneur,no,married,jul,nonexistent
45,200,1,999,0,1.4,93444.0,-36.1,4964.0,5228.1,cellular,fri,no,basic.6y,no,blue-collar,no,married,aug,nonexistent
29,82,7,999,0,1.4,93444.0,-36.1,4963.0,5228.1,cellular,fri,no,university.degree,no,admin.,no,single,aug,nonexistent
49,13,1,999,0,1.1,93994.0,-36.4,4858.0,5191.0,telephone,mon,no,basic.4y,no,housemaid,no,married,may,nonexistent
48,164,1,999,0,1.4,93444.0,-36.1,4.97,5228.1,cellular,mon,no,university.degree,no,blue-collar,no,married,aug,nonexistent
41,459,1,999,0,1.4,93918.0,-42.7,4.96,5228.1,cellular,mon,no,high.school,no,admin.,no,single,jul,nonexistent
